task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_920677,synthetic/sample_920677,synthetic,synthetic_relation_augmented_qc,insurance_claims,dashboard_aug_0393,4,donut;pie;area;choropleth_map,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,1291x904,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6617773671944936,1.0,1,0.0,0.7123290142383414,0.6172976622471261,0.9945031171947439,0.0,2577.028564453125,22.854476928710938,0.0,3624.397216796875,6384.8544921875,22.743915557861328,0.25865554512026234,0.4,0.25,1.0,1,4,1,0.0,"[""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",0.0,0.0,0.211633230249087,3,"{""chart_1"": 0.6286064982414246, ""chart_2"": 0.6411928832530975, ""chart_3"": 0.0, ""chart_4"": 0.0}",1,regular_grid,0.8946203381155956,512,369,0.002461255081300813,2,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.002461255081300813, ""counterfactual_noop_mse"": 3624.397216796875, ""prediction_mse"": 6384.8544921875}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7123290142383414, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920377,synthetic/sample_920377,synthetic,synthetic_relation_augmented_qc,cultural_events,dashboard_aug_0343,4,stacked_bar;choropleth_map;step_line;contour_density,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label Central to Central (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,1372x1005,ok,0,1.0,1.0,1,0.41458882085493953,0.34575843331042067,0.451651337225065,0.3695869620004082,0.3695869620004082,0.8571428571428571,0.43926873881898637,0.34206153819681945,0.5641003251075745,1.0,3,0.19364496810042814,0.7243514421516155,0.4746583185793091,0.6776470585853711,0.0,4946.36376953125,34.14617156982422,0.34575843331042067,15899.0693359375,10401.83203125,26.77749252319336,0.21447008806559367,0.8571428571428571,0.75,1.0,3,4,3,0.32462666308866284,"[""chart_1"", ""chart_2"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",0.2650642967725409,0.0,0.3246266630886629,6,"{""chart_1"": 0.5845623185103285, ""chart_2"": 0.037870968751520205, ""chart_3"": 0.40375132732860974, ""chart_4"": 0.27232203776419306}",1,regular_grid,0.9334309228864343,512,369,0.16336382113821138,2,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.34575843331042067, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.16336382113821138, ""counterfactual_noop_mse"": 15899.0693359375, ""prediction_mse"": 10401.83203125}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7243514421516155, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920088,synthetic/sample_920088,synthetic,synthetic_relation_augmented_qc,cybersecurity,dashboard_aug_0295,4,hexbin;funnel;candlestick;sankey,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight South in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,1400x980,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6189285467068354,1.0,1,0.0,0.6772099318623307,0.5121021673022367,0.9997855044533787,0.0,4759.00927734375,32.235313415527344,0.0,726.7573852539062,14763.0927734375,31.999528884887695,0.24684610927108308,0.4,0.25,1.0,1,4,1,0.0,"[""chart_2""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",0.0,0.0,0.3094642733534177,3,"{""chart_1"": 0.346017062664032, ""chart_2"": 0.0, ""chart_3"": 0.6315285563468933, ""chart_4"": 0.879240021109581}",1,regular_grid,0.8934333800106686,512,369,0.004377328929539295,3,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004377328929539295, ""counterfactual_noop_mse"": 726.7573852539062, ""prediction_mse"": 14763.0927734375}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.6772099318623307, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6772099318623307, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920272,synthetic/sample_920272,synthetic,synthetic_relation_augmented_qc,education_assessment,dashboard_aug_0326,4,density;scatter;correlation_heatmap;violin,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label baseline to baseline (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,1385x1008,ok,0,1.0,1.0,1,0.5240453669880694,0.4761255717190007,0.549848333671414,0.42412164242631345,0.42412164242631345,0.8571428571428571,0.4337627700827801,0.37183011081099987,0.506011039018631,1.0,3,0.2736274785164333,0.8665956888135966,0.49698740330501634,0.5321718414871354,0.0,1970.7802734375,20.990882873535156,0.4761255717190007,11988.2001953125,6280.3115234375,13.411845207214355,0.10076612396798011,0.8571428571428571,0.75,1.0,3,4,3,0.4135719326462042,"[""chart_1"", ""chart_2"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",0.4096599509416135,0.0,0.41357193264620423,6,"{""chart_1"": 0.3624084068298421, ""chart_2"": 0.3698115149035748, ""chart_3"": 0.5387973981518169, ""chart_4"": 0.3832704106995829}",1,regular_grid,0.9578267260060913,512,369,0.19926638719512196,2,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.4761255717190007, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.19926638719512196, ""counterfactual_noop_mse"": 11988.2001953125, ""prediction_mse"": 6280.3115234375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8665956888135966, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_001392,real/sample_001392,real,real,geophysical_events,dashboard_0092,4,violin;radar;line;grouped_bar,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,Smooth the third subplot with a 5-point rolling mean. Switch all numeric y-axes to a logarithmic scale. Keep unrelated panels as they are.,1,1,1829x902,ok,0,1.0,1.0,0,0.13885546781072733,0.05068901153635234,0.21099165930794322,,,,,,,,,0.05364348073701308,0.8298768030315917,0.5826116997924821,0.8756956800347725,0.0,1248.96875,16.844158172607422,0.11316647735110442,8544.8642578125,7577.8720703125,13.794827461242676,0.1506570617769046,1.0,1.0,1.0,4,4,4,0.05566909691655032,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.0795292877104026, ""chart_2"": 0.0, ""chart_3"": 0.015412132521681401, ""chart_4"": 0.1277349674341173}",0,left_focus,0.7900378568024995,512,238,0.06016117384453781,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.01365546218487395, ""counterfactual_noop_mse"": 2544.14794921875, ""prediction_mse"": 3063.12109375}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.10137802307270467, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0555984112394958, ""counterfactual_noop_mse"": 8734.7021484375, ""prediction_mse"": 7849.1953125}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8298768030315917, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_001283,real/sample_001283,real,real,owid,dashboard_0085,4,correlation_heatmap;radar;scatter;stacked_area,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"Limit every time-series subplot to the period from 1918 through 1993. Place a red event marker at 1952 labeled ""Event 1952"" on every time-series chart. Do not alter charts that are outside the requested scope.",1,1,1755x796,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.6713339731540067,0.4626922354434259,0.9733542916878634,0.0,2614.24609375,24.993806838989258,0.0,2263.977783203125,2532.72412109375,24.715686798095703,0.3040160642570281,0.4,0.25,1.0,1,4,1,0.0,"[""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.44125646352767944, ""chart_2"": 0.9280750826001167, ""chart_3"": 0.863524779677391, ""chart_4"": 0.0}",0,wide_top,0.7125918710613006,512,213,0.01821082746478873,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.01851342429577465, ""counterfactual_noop_mse"": 2224.34912109375, ""prediction_mse"": 2488.1669921875}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0007060592723004695, ""counterfactual_noop_mse"": 1037.9134521484375, ""prediction_mse"": 1688.2640380859375}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6713339731540067, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_001330,real/sample_001330,real,real,world_bank,dashboard_0088,4,area;sankey;bubble;heatmap,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"Apply a 5-point rolling mean to the first subplot. For charts with numeric y-values, display the y-axis on a logarithmic scale. Leave charts outside that scope unchanged.",1,1,1701x773,ok,0,1.0,1.0,0,0.2772575069571461,0.26495554350999345,0.2873227497775438,,,,,,,,,0.12116712418482174,0.6813264166755753,0.5202159289692038,0.8853299109758417,0.0,2316.36865234375,24.1330509185791,0.28631132595580533,2478.97900390625,1769.21923828125,22.887868881225586,0.3019809970623998,0.4,0.25,1.0,1,4,1,0.28631132595580533,"[""chart_1""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.28631132595580533, ""chart_2"": 0.868282750248909, ""chart_3"": 0.7556578814983368, ""chart_4"": 0.3310561180114746}",0,wide_top,0.7053343289880014,512,213,0.14784147593896713,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.2595865484025349, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.020567414906103285, ""counterfactual_noop_mse"": 3173.538330078125, ""prediction_mse"": 2349.73046875}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.270324538617452, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14960203931924881, ""counterfactual_noop_mse"": 2416.02001953125, ""prediction_mse"": 1762.9105224609375}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6813264166755753, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_002558,real/sample_002558,real,real,air_quality_environment,dashboard_0167,5,dual_axis_line_bar;funnel;bar;dot_plot;candlestick,multi_step,2,modify_color;modify_style,localized_or_single_chart,"Use red for every plotted instance of Wyoming. Make the subplot titles dark blue, and change the gridlines to a light dashed style. Do not modify the remaining charts.",1,1,1774x715,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.7215656588712749,0.5163351589912071,0.9993421873410634,0.0,1678.330322265625,23.021291732788086,0.0,652.4491577148438,7474.28515625,22.80893898010254,0.24502491379927765,0.888888888888889,0.8,1.0,4,5,4,0.0,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.0}",0,top_strip,0.7490485032088234,512,192,0.005767822265625,2,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0031331380208333335, ""counterfactual_noop_mse"": 902.0562744140625, ""prediction_mse"": 9631.244140625}, {""operation_index"": 2, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0026346842447916665, ""counterfactual_noop_mse"": 355.6190490722656, ""prediction_mse"": 4909.25244140625}]",,,,,,
real_sample_001804,real/sample_001804,real,real,uci,dashboard_0119,4,box;bubble;heatmap;treemap,multi_step,2,delete_category_or_series;add_dashboard_title,global_dashboard,"Remove the visible category or series ""B"" from every chart where it is plotted. Add ""Uci Edited View"" as the main title for the whole dashboard. Keep unrelated chart content unchanged.",1,1,1638x915,ok,0,1.0,1.0,0,0.34176562907002095,0.34709977034020684,0.3374013316671416,,,,,,,,,0.1426636065650232,0.7979586479812891,0.6472283193811211,0.9471827584242118,0.0,1949.9136962890625,21.18085289001465,0.496121671175481,12307.345703125,6201.40478515625,20.247995376586914,0.1530412481299423,0.8571428571428571,0.75,1.0,3,4,3,0.4429862650311593,"[""chart_1"", ""chart_2"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.38897793512181383, ""chart_2"": 0.17002266300775834, ""chart_3"": 0.1678386926651001, ""chart_4"": 0.7699581969639058}",0,left_focus,0.47926283293573463,512,238,0.04005547531512605,2,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.5241768776726553, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.0382172400210084, ""counterfactual_noop_mse"": 11877.470703125, ""prediction_mse"": 5651.5751953125}, {""operation_index"": 2, ""operation"": ""add_dashboard_title"", ""score"": 0.17002266300775834, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.001838235294117647, ""counterfactual_noop_mse"": 21244.525390625, ""prediction_mse"": 17632.474609375}]",,,,,,
real_sample_002323,real/sample_002323,real,real,uci,dashboard_0152,5,donut;choropleth_map;bubble;choropleth_map;histogram,multi_step,2,delete_category_or_series;add_dashboard_title,relation_or_scope_aware,"Exclude saab 99le wherever it appears as a plotted category or series. Add ""Uci Edited View"" as the main title for the whole dashboard. Do not modify the remaining charts.",1,1,2048x897,ok,0,1.0,1.0,0,0.3170209055324297,0.36485954520908576,0.27788020034243827,,,,,,,,,0.09412768734799921,0.8203474229306555,0.604210147698216,0.6973965780246822,0.0,2786.33251953125,21.473037719726562,0.16395970941137036,10802.96484375,9031.7138671875,13.425873756408691,0.16674113405168384,1.0,1.0,1.0,5,5,5,0.27926605073032185,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.15848402698244288, ""chart_2"": 0.0, ""chart_3"": 0.35874727615095564, ""chart_4"": 0.28619673088753766, ""chart_5"": 0.5929022196306731}",0,regular_grid,0.9568172539250223,512,222,0.15330271677927929,2,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.5818435297986535, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.005067567567567568, ""counterfactual_noop_mse"": 9704.5859375, ""prediction_mse"": 4058.035400390625}, {""operation_index"": 2, ""operation"": ""add_dashboard_title"", ""score"": 0.147875560619518, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14771607545045046, ""counterfactual_noop_mse"": 10826.7763671875, ""prediction_mse"": 9225.7607421875}]",,,,,,
real_sample_001687,real/sample_001687,real,real,agriculture_food,dashboard_0111,4,grouped_bar;scatter;strip_plot;dot_plot,multi_step,3,adjust_top_k;add_trend_line;preserve_data_values,localized_or_single_chart,"In the first subplot, keep only the top 5 categories. Overlay a trend line on the second subplot. Keep all original data values intact. Do not modify the remaining charts.",1,1,1704x1104,ok,0,1.0,1.0,0,0.34838585655961873,0.22987110436511865,0.44535247199148237,,,,,,,,,0.2456077892669577,0.8075428914566888,0.5277613290181642,0.8972194974266883,0.0,2041.923828125,21.352970123291016,0.413834478394162,17566.95703125,10297.14453125,18.752843856811523,0.14936164709215316,0.6666666666666666,0.5,1.0,2,4,2,0.22987110436511865,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.4161965265712947, ""chart_2"": 0.04354568215894263, ""chart_3"": 0.795615553855896, ""chart_4"": 0.7490063905715942}",0,regular_grid,0.989154690622569,512,333,0.04765507695195195,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""adjust_top_k"", ""score"": 0.4161965265712947, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0464233765015015, ""counterfactual_noop_mse"": 17918.736328125, ""prediction_mse"": 10461.0205078125}, {""operation_index"": 2, ""operation"": ""add_trend_line"", ""score"": 0.04354568215894263, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0012317004504504504, ""counterfactual_noop_mse"": 4308.18896484375, ""prediction_mse"": 4120.5859375}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.8075428914566888, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_001855,synthetic/sample_001855,synthetic,synthetic,air_quality,dashboard_0122,4,multi_line;horizontal_bar;lollipop;hexbin,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"Apply a 5-point rolling mean to the first subplot. For charts with numeric y-values, display the y-axis on a logarithmic scale. Leave charts outside that scope unchanged.",1,1,1663x831,ok,0,1.0,1.0,0,0.2973517355584873,0.1223496238341951,0.4405352815147264,,,,,,,,,0.239141944215346,0.8115319748529729,0.5909662579803213,0.9159475724166298,0.0,1725.2052001953125,14.672219276428223,0.5333818921139692,4840.7021484375,2258.75927734375,14.422501564025879,0.17266078437950816,0.8571428571428571,0.75,1.0,3,4,3,0.6497729749357326,"[""chart_1"", ""chart_2"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.5246985037981029, ""chart_2"": 0.9992857853799567, ""chart_3"": 0.4253346356291382, ""chart_4"": 0.4140188694000244}",0,left_focus,0.7472505402197138,512,238,0.021566439075630252,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.015707064075630252, ""counterfactual_noop_mse"": 2721.564208984375, ""prediction_mse"": 2793.334716796875}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.2446992476683902, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.021049435399159665, ""counterfactual_noop_mse"": 2985.542724609375, ""prediction_mse"": 2254.982666015625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8115319748529729, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_001998,synthetic/sample_001998,synthetic,synthetic,manufacturing_quality,dashboard_0131,4,dual_axis_line_bar;candlestick;multi_line;horizontal_bar,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,Smooth the first subplot with a 5-point rolling mean. Switch all numeric y-axes to a logarithmic scale. Keep unrelated panels as they are.,1,1,1579x731,ok,0,1.0,1.0,0,0.18329766692173094,0.1927254797267699,0.17558400189942636,,,,,,,,,0.040082576171258565,0.7691556947660565,0.4931216698507044,0.8661941571621913,0.0,1194.572265625,16.81450843811035,0.06786213183243575,4245.5498046875,3957.437744140625,14.728006362915039,0.2311525362968274,1.0,1.0,1.0,4,4,4,0.09291608969964701,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.12841754597729724, ""chart_2"": 0.0, ""chart_3"": 0.2432468128212908, ""chart_4"": 0.0}",0,left_focus,0.9844119513326891,512,238,0.08432904411764706,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.3854509594535398, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.01734013918067227, ""counterfactual_noop_mse"": 4069.050537109375, ""prediction_mse"": 2500.631103515625}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.08044741334033613, ""counterfactual_noop_mse"": 3796.145751953125, ""prediction_mse"": 3796.211181640625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7691556947660565, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_001981,synthetic/sample_001981,synthetic,synthetic,housing_market,dashboard_0130,4,correlation_heatmap;radar;funnel;area,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"Limit every time-series subplot to the period from 2000 through 2020. Place a red event marker at 2008 labeled ""Event 2008"" on every time-series chart. Do not alter charts that are outside the requested scope.",1,1,1756x795,ok,0,1.0,1.0,0,0.43201970045190125,0.4838418865469765,0.38961973001047595,,,,,,,,,0.2624523474467776,0.5784041769495707,0.47178652600334225,0.9769278084844197,0.0,3489.504638671875,30.91188621520996,0.6106723676727014,6805.49658203125,2649.56787109375,30.479263305664062,0.39817753757875574,0.4,0.25,1.0,1,4,1,0.6106723676727014,"[""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.3369266986846924, ""chart_2"": 0.8879294618964195, ""chart_3"": 0.684159904718399, ""chart_4"": 0.6106723676727014}",0,wide_top,0.7162933878030069,512,213,0.037989656690140844,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.33057544890232027, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.016166006455399062, ""counterfactual_noop_mse"": 4589.29248046875, ""prediction_mse"": 3072.18505859375}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.6371083241916328, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.03527545481220657, ""counterfactual_noop_mse"": 6890.21484375, ""prediction_mse"": 2500.401611328125}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5784041769495707, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_003088,synthetic/sample_003088,synthetic,synthetic,game_analytics,dashboard_0200,5,waterfall;histogram;violin;dual_axis_line_bar;horizontal_bar,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"In the fourth subplot, use a 5-point rolling mean. Use a logarithmic y-axis on every chart where the y-axis is numeric. Do not alter charts that are outside the requested scope.",1,1,2048x919,ok,0,1.0,1.0,0,0.3202985721333501,0.2244608059342742,0.398711289932594,,,,,,,,,0.1873271849957691,0.8486258560032465,0.535543675886616,0.61923056361747,0.0,1859.9151611328125,19.10514259338379,0.3595115369614943,7689.5771484375,4925.08544921875,11.177937507629395,0.14139651704248674,1.0,1.0,1.0,5,5,5,0.3596309116218824,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.5902239635339219, ""chart_2"": 0.23837028133161603, ""chart_3"": 0.4257248245646688, ""chart_4"": 0.29556080586417444, ""chart_5"": 0.24827468281503057}",0,regular_grid,0.8684338133671303,512,222,0.20835972691441443,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.17326878929642, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.012114653716216216, ""counterfactual_noop_mse"": 3490.58154296875, ""prediction_mse"": 2885.772705078125}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.27565282257212836, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.21196684966216217, ""counterfactual_noop_mse"": 7143.31591796875, ""prediction_mse"": 5174.24072265625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8486258560032465, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
