task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_910115,synthetic/sample_910115,synthetic,synthetic_augmented_qc,municipal_budget,dashboard_aug_0143,6,pie;radar;gantt;dual_axis_line_bar;stacked_bar;bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label risk with risk (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910267,synthetic/sample_910267,synthetic,synthetic_augmented_qc,museum_attendance,dashboard_aug_0174,6,stacked_area;horizontal_bar;correlation_heatmap;strip_plot;area;histogram,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series South from the dashboard wherever it is plotted.,1,1,1600x800,ok,0,1.0,1.0,0,0.12391136202194669,0.08556482169983658,0.15528580410367313,,,,,,,,,0.04360451218066172,0.553008845878537,0.4097842086269361,0.7379209283238353,0.0,5131.1884765625,42.82240295410156,0.08556482169983658,9331.1474609375,8532.7294921875,37.49409866333008,0.3874822380530045,1.0,1.0,1.0,6,6,6,0.1090076056494586,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.16592047349804448, ""chart_2"": 0.11370865543758624, ""chart_3"": 0.0, ""chart_4"": 0.279579528364149, ""chart_5"": 0.09483697659697192, ""chart_6"": 0.0}",0,regular_grid,0.8493465599999999,512,246,0.16746855945121952,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.08556482169983658, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.16746855945121952, ""counterfactual_noop_mse"": 9331.1474609375, ""prediction_mse"": 8532.7294921875}]",,,,,,
synthetic_sample_900024,synthetic/sample_900024,synthetic,synthetic_augmented_qc,retail_ecommerce,dashboard_aug_0005,6,ecdf;violin;box;correlation_heatmap;strip_plot;heatmap,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label risk with risk (updated) wherever it appears.,1,1,1800x800,ok,0,1.0,1.0,0,0.2139058909111572,0.18253196996141285,0.23957546259731166,,,,,,,,,0.08049986820683042,0.712999953381859,0.3859958574442613,0.6973854153029937,0.0,2845.30517578125,25.04973030090332,0.18253196996141285,7987.57763671875,6529.58935546875,20.771970748901367,0.2709020481895227,1.0,1.0,1.0,6,6,6,0.22945893063877845,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.39894086757916253, ""chart_2"": 0.2981157437353769, ""chart_3"": 0.3159644526243548, ""chart_4"": 0.2707958188175657, ""chart_5"": 0.09267531713768284, ""chart_6"": 0.0002613839385280141}",0,regular_grid,0.7350298527964538,512,246,0.11657615599593496,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.18253196996141285, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.11657615599593496, ""counterfactual_noop_mse"": 7987.57763671875, ""prediction_mse"": 6529.58935546875}]",,,,,,
synthetic_sample_910749,synthetic/sample_910749,synthetic,synthetic_augmented_qc,telecom_network,dashboard_aug_0270,6,dual_axis_line_bar;funnel;lollipop;correlation_heatmap;radar;candlestick,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Central from the dashboard wherever it is plotted.,1,1,1306x714,ok,0,1.0,1.0,0,0.1012170091445059,0.06619622246369984,0.1298703800651654,,,,,,,,,0.02360093818240934,0.7146459809314533,0.32567707988417344,0.7508842371268655,0.0,3687.144287109375,30.361881256103516,0.06619622246369984,10499.4130859375,9804.3916015625,23.988216400146484,0.24701322098979991,1.0,1.0,1.0,6,6,6,0.11947762638692216,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.24833887627989257, ""chart_2"": 0.025449703037892395, ""chart_3"": 0.27061077342875134, ""chart_4"": 0.10581843649350972, ""chart_5"": 0.06664796908148694, ""chart_6"": 0.0}",0,regular_grid,0.5942166411724232,512,246,0.12743743648373984,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.06619622246369984, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.12743743648373984, ""counterfactual_noop_mse"": 10499.4130859375, ""prediction_mse"": 9804.3916015625}]",,,,,,
synthetic_sample_910093,synthetic/sample_910093,synthetic,synthetic_augmented_qc,semiconductor_supply,dashboard_aug_0139,6,scatter;donut;funnel;line;step_line;grouped_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,1,1332x699,ok,0,1.0,1.0,0,0.12482901992718112,0.08669069351859605,0.1560331051705689,,,,,,,,,0.036408004277842604,0.6687081698676531,0.3482904914895907,0.8353837954473683,0.0,4490.36767578125,31.784639358520508,0.08669069351859605,9271.0400390625,8467.3271484375,28.930086135864258,0.2795457876721187,0.9090909090909091,0.8333333333333334,1.0,5,6,5,0.0530093222620566,"[""chart_1"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.0, ""chart_6"": 0.265046611310283}",0,regular_grid,0.6999598765087879,512,246,0.0791650787601626,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.08669069351859605, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0791650787601626, ""counterfactual_noop_mse"": 9271.0400390625, ""prediction_mse"": 8467.3271484375}]",,,,,,
synthetic_sample_910300,synthetic/sample_910300,synthetic,synthetic_augmented_qc,urban_mobility,dashboard_aug_0180,6,area;correlation_heatmap;sankey;choropleth_map;proportional_bar;lollipop,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Central from the dashboard wherever it is plotted.,1,1,1382x719,ok,0,1.0,1.0,0,0.04464249842417368,0.016810044500066887,0.06741450618026104,,,,,,,,,0.007308052752831347,0.6218777829385128,0.39588673653389445,0.661296119874684,0.0,5986.78369140625,41.975772857666016,0.016810044500066887,9241.998046875,9086.6396484375,35.966670989990234,0.29932635256558277,1.0,1.0,1.0,6,6,6,0.09738416281872843,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.13724162261677914, ""chart_6"": 0.44706335429559146}",0,regular_grid,0.7245720212898374,512,246,0.20916698424796748,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.016810044500066887, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.20916698424796748, ""counterfactual_noop_mse"": 9241.998046875, ""prediction_mse"": 9086.6396484375}]",,,,,,
synthetic_sample_900114,synthetic/sample_900114,synthetic,synthetic_augmented_qc,space_mission_ops,dashboard_aug_0023,6,radar;treemap;sankey;choropleth_map;candlestick;error_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label baseline with baseline (updated) wherever it appears.,1,1,1334x760,ok,0,1.0,1.0,0,0.12415128899862393,0.0991546590941304,0.14460307710230047,,,,,,,,,0.02997769763162727,0.6975202086698344,0.4779453471071989,0.9947230356677071,0.0,2839.1240234375,24.769094467163086,0.0991546590941304,5425.82275390625,4887.8271484375,24.702125549316406,0.26669796831106407,0.2857142857142857,0.16666666666666666,1.0,1,6,1,0.06969494552430075,"[""chart_1""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.06969494552430075, ""chart_2"": 0.5192185342311859, ""chart_3"": 0.8470020890235901, ""chart_4"": 0.2762522134693534, ""chart_5"": 0.7358689904212952, ""chart_6"": 0.811502069234848}",0,regular_grid,0.5038878640953652,512,246,0.0023262830284552847,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0991546590941304, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0023262830284552847, ""counterfactual_noop_mse"": 5425.82275390625, ""prediction_mse"": 4887.8271484375}]",,,,,,
synthetic_sample_910186,synthetic/sample_910186,synthetic,synthetic_augmented_qc,water_infrastructure,dashboard_aug_0158,6,contour_density;radar;candlestick;gantt;waterfall;area,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series North from the dashboard wherever it is plotted.,1,1,1511x823,ok,0,1.0,1.0,0,0.10210875229239351,0.07196407935122634,0.1267725756078939,,,,,,,,,0.02604296877038762,0.6171065237590412,0.34774821470593953,0.7884828173562898,0.0,3913.83544921875,35.027286529541016,0.07196407935122634,6514.03271484375,6045.25634765625,31.698474884033203,0.33472410746007597,1.0,1.0,1.0,6,6,6,0.1291071255565189,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.271406139792338, ""chart_3"": 0.0, ""chart_4"": 0.19202825565254775, ""chart_5"": 0.3112083578942276, ""chart_6"": 0.0}",0,regular_grid,0.6031474082896938,512,246,0.12846957571138212,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.07196407935122634, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.12846957571138212, ""counterfactual_noop_mse"": 6514.03271484375, ""prediction_mse"": 6045.25634765625}]",,,,,,
synthetic_sample_900316,synthetic/sample_900316,synthetic,synthetic_augmented_qc,sports_performance,dashboard_aug_0064,6,stacked_horizontal_bar;lollipop;stacked_bar;waterfall;dot_plot;proportional_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,1,1800x800,ok,0,1.0,1.0,0,0.30634107911563424,0.30263861750287774,0.3093703658897078,,,,,,,,,0.13346905108419752,0.7170952555162322,0.39792103871814927,0.4431778934118505,0.0,4386.4443359375,37.2031135559082,0.30263861750287774,14016.869140625,9774.8232421875,26.654523849487305,0.22565951991328004,1.0,1.0,1.0,6,6,6,0.39891568692240825,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.260549426941473, ""chart_2"": 0.5838448828876431, ""chart_3"": 0.21362403448413148, ""chart_4"": 0.4633736289016172, ""chart_5"": 0.6067551174225925, ""chart_6"": 0.26534703089699235}",0,regular_grid,0.7350298527964538,512,246,0.23827331046747968,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.30263861750287774, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.23827331046747968, ""counterfactual_noop_mse"": 14016.869140625, ""prediction_mse"": 9774.8232421875}]",,,,,,
synthetic_sample_910618,synthetic/sample_910618,synthetic,synthetic_augmented_qc,transport_safety,dashboard_aug_0244,7,choropleth_map;grouped_bar;hexbin;heatmap;stacked_area;donut;sankey,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Metro from the dashboard wherever it is plotted.,1,1,1838x1215,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.6300933583262284,0.4982636424197763,0.9445090435032645,0.0,4937.9609375,39.40182113647461,0.0,12865.0068359375,13781.0400390625,36.95390319824219,0.28097888633144474,0.6,0.42857142857142855,1.0,3,7,3,0.013360534882761241,"[""chart_1"", ""chart_4"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.040081604648283725, ""chart_2"": 0.17520201206207275, ""chart_3"": 0.30348241329193115, ""chart_4"": 0.0, ""chart_5"": 0.11769288778305054, ""chart_6"": 0.0, ""chart_7"": 0.7618457227945328}",0,regular_grid,0.7105474706372679,512,369,0.04336043360433604,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.04336043360433604, ""counterfactual_noop_mse"": 12865.0068359375, ""prediction_mse"": 13781.0400390625}]",,,,,,
synthetic_sample_900146,synthetic/sample_900146,synthetic,synthetic_augmented_qc,supply_chain,dashboard_aug_0030,6,violin;strip_plot;box;heatmap;density;ecdf,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label growth with growth (updated) wherever it appears.,1,1,1470x757,ok,0,1.0,1.0,0,0.1776603809784928,0.1311371511466642,0.2157248417499889,,,,,,,,,0.059391974754515915,0.7835605322168423,0.42851279828454597,0.6294423926533873,0.0,2330.939208984375,21.604555130004883,0.1311371511466642,6919.97509765625,6012.50927734375,15.820788383483887,0.20325646033653846,1.0,1.0,1.0,6,6,6,0.26004420284712243,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.433182250288971, ""chart_2"": 0.03127233130811062, ""chart_3"": 0.41443313927869085, ""chart_4"": 0.0, ""chart_5"": 0.3065932721499884, ""chart_6"": 0.37478422405697387}",0,regular_grid,0.7548328122528216,512,246,0.15447154471544716,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.1311371511466642, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.15447154471544716, ""counterfactual_noop_mse"": 6919.97509765625, ""prediction_mse"": 6012.50927734375}]",,,,,,
synthetic_sample_005238,synthetic/sample_005238,synthetic,synthetic,tourism_hospitality,dashboard_0334,7,stacked_bar;waterfall;histogram;violin;dual_axis_line_bar;candlestick;density,single_step,1,change_chart_type,localized_or_single_chart,Change the first subplot to a bar chart and preserve the data shown in the original stacked bar chart.,1,1,2400x1800,ok,0,1.0,1.0,0,0.3796473903678944,0.4070815293184881,0.357201276681045,,,,,,,,,0.18233252209071305,0.6997805470989387,0.41675578466685903,0.8227561740683105,0.0,4009.9560546875,30.54505157470703,0.4070815293184881,16955.724609375,10053.3623046875,23.507118225097656,0.2714711946013087,0.25,0.14285714285714285,1.0,1,7,1,0.4069830079924082,"[""chart_1""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.4069830079924082, ""chart_2"": 0.4712744951248169, ""chart_3"": 0.7962545305490494, ""chart_4"": 0.7013355403493176, ""chart_5"": 0.7738561481237411, ""chart_6"": 0.5023345649242401, ""chart_7"": 0.9331069439649582}",0,left_focus,0.7465028868458014,512,357,0.14551601890756302,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""change_chart_type"", ""score"": 0.4070815293184881, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.14551601890756302, ""counterfactual_noop_mse"": 16955.724609375, ""prediction_mse"": 10053.3623046875}]",,,,,,
synthetic_sample_910498,synthetic/sample_910498,synthetic,synthetic_augmented_qc,climate_resilience,dashboard_aug_0220,7,dual_axis_line_bar;choropleth_map;proportional_bar;treemap;box;ecdf;correlation_heatmap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series risk from the dashboard wherever it is plotted.,1,1,2400x1800,ok,0,1.0,1.0,0,0.380248941099361,0.42732984821504677,0.3417281989137999,,,,,,,,,0.21777068194006322,0.5362437261642515,0.49429705792865614,0.9641092006915473,0.0,6369.63525390625,41.99424743652344,0.42732984821504677,7384.16845703125,4228.69287109375,41.990440368652344,0.38132297801098647,0.4444444444444445,0.2857142857142857,1.0,2,7,2,0.40991073201777933,"[""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.4621695876121521, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.44014092303604513, ""chart_6"": 0.37968054099951354, ""chart_7"": 0.0}",0,regular_grid,0.8493465599999999,512,369,0.010432545731707318,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.42732984821504677, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.010432545731707318, ""counterfactual_noop_mse"": 7384.16845703125, ""prediction_mse"": 4228.69287109375}]",,,,,,
synthetic_sample_900457,synthetic/sample_900457,synthetic,synthetic_augmented_qc,air_quality,dashboard_aug_0092,7,sankey;radar;dual_axis_line_bar;treemap;choropleth_map;error_bar;candlestick,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label baseline with baseline (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910395,synthetic/sample_910395,synthetic,synthetic_augmented_qc,cultural_events,dashboard_aug_0199,7,line;grouped_bar;heatmap;histogram;gantt;area;correlation_heatmap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series baseline from the dashboard wherever it is plotted.,1,1,1972x1414,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.5492358922869083,0.440405127327063,0.9246311524097617,0.0,5854.54931640625,44.41225051879883,0.0,8912.3828125,13582.1943359375,41.135860443115234,0.3684853741228416,0.7272727272727273,0.5714285714285714,1.0,4,7,4,0.04534786079205791,"[""chart_2"", ""chart_3"", ""chart_4"", ""chart_7""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.6670145690441132, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.18139144316823164, ""chart_5"": 0.5728693306446075, ""chart_6"": 0.0, ""chart_7"": 0.0}",0,regular_grid,0.9836486714082096,512,369,0.06016048441734417,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.06016048441734417, ""counterfactual_noop_mse"": 8912.3828125, ""prediction_mse"": 13582.1943359375}]",,,,,,
synthetic_sample_900153,synthetic/sample_900153,synthetic,synthetic_augmented_qc,cybersecurity,dashboard_aug_0031,7,pie;radar;treemap;correlation_heatmap;donut;error_bar;dual_axis_line_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label West with West (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910122,synthetic/sample_910122,synthetic,synthetic_augmented_qc,hospital_operations,dashboard_aug_0145,7,proportional_bar;density;candlestick;choropleth_map;correlation_heatmap;bar;multi_line,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series risk from the dashboard wherever it is plotted.,1,1,1843x1269,ok,0,1.0,1.0,0,0.4006512077971558,0.43697440250476766,0.37093223030910966,,,,,,,,,0.21929180858583028,0.627432097757713,0.3739899106379865,0.9733635373267755,0.0,3517.16015625,31.11213493347168,0.43697440250476766,3442.185546875,1938.03857421875,31.1212100982666,0.32383889986666026,0.25,0.14285714285714285,1.0,1,7,1,0.43697440250476766,"[""chart_2""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.16611641645431519, ""chart_2"": 0.43697440250476766, ""chart_3"": 0.68938148021698, ""chart_4"": 0.3192448616027832, ""chart_5"": 0.025664031505584717, ""chart_6"": 0.3337550163269043, ""chart_7"": 0.7428438365459442}",0,regular_grid,0.8364021909477015,512,369,0.011575838414634146,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.43697440250476766, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.011575838414634146, ""counterfactual_noop_mse"": 3442.185546875, ""prediction_mse"": 1938.03857421875}]",,,,,,
synthetic_sample_900010,synthetic/sample_900010,synthetic,synthetic_augmented_qc,education_assessment,dashboard_aug_0002,7,stacked_area;stacked_bar;horizontal_bar;bar;stacked_horizontal_bar;area;grouped_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label North with North (updated) wherever it appears.,1,1,1600x1200,ok,0,1.0,1.0,0,0.3294275113585676,0.3223937584097936,0.3351824001348372,,,,,,,,,0.16429441780249754,0.6838165463126419,0.46395071076975297,0.5718451829109051,0.0,6086.646484375,40.129024505615234,0.3223937584097936,17148.32421875,11619.8115234375,27.95037078857422,0.26452298659416623,1.0,1.0,1.0,7,7,7,0.3348774200279473,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.5387257427064667, ""chart_2"": 0.3357243788121946, ""chart_3"": 0.48768500480505905, ""chart_4"": 0.29480882245699924, ""chart_5"": 0.03561093954376957, ""chart_6"": 0.41217728077844057, ""chart_7"": 0.23940977109270123}",0,regular_grid,0.8493465599999999,512,369,0.2679856876693767,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3223937584097936, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.2679856876693767, ""counterfactual_noop_mse"": 17148.32421875, ""prediction_mse"": 11619.8115234375}]",,,,,,
synthetic_sample_910604,synthetic/sample_910604,synthetic,synthetic_augmented_qc,labor_market,dashboard_aug_0241,7,dot_plot;funnel;correlation_heatmap;radar;strip_plot;stacked_area;candlestick,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series priority from the dashboard wherever it is plotted.,1,1,1600x1200,ok,0,1.0,1.0,0,0.3277374249506557,0.3155886789815252,0.3376773080163079,,,,,,,,,0.1608264953207416,0.7089998704612366,0.5315378522577872,0.9731221123815007,0.0,3079.808837890625,23.7116756439209,0.3155886789815252,8536.7001953125,5842.6142578125,23.41207504272461,0.2589371825371311,0.4444444444444445,0.2857142857142857,1.0,2,7,2,0.2836536195484675,"[""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.8156129121780396, ""chart_2"": 0.41294437646865845, ""chart_3"": 0.0, ""chart_4"": 0.22518764161971952, ""chart_5"": 0.34211959747721554, ""chart_6"": 0.1762312650680542, ""chart_7"": 0.8040299266576767}",0,regular_grid,0.8493465599999999,512,369,0.01213160569105691,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.3155886789815252, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.01213160569105691, ""counterfactual_noop_mse"": 8536.7001953125, ""prediction_mse"": 5842.6142578125}]",,,,,,
synthetic_sample_900553,synthetic/sample_900553,synthetic,synthetic_augmented_qc,financial_risk,dashboard_aug_0111,7,stacked_area;step_line;funnel;multi_line;line;gantt;area,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label West with West (updated) wherever it appears.,1,1,1235x844,ok,0,1.0,1.0,0,0.3628715797758,0.36765478795853085,0.3589580458081111,,,,,,,,,0.1790455151246941,0.7196543211967155,0.5091633522672601,0.7964950375226403,0.0,2049.26904296875,22.981454849243164,0.36765478795853085,5676.3798828125,3589.431640625,21.32180404663086,0.2577138890495748,1.0,1.0,1.0,7,7,7,0.36128372076484083,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.5236971505830148, ""chart_2"": 0.2990562535564032, ""chart_3"": 0.34297874099066056, ""chart_4"": 0.2520342149642062, ""chart_5"": 0.2237566943285253, ""chart_6"": 0.41496167644582566, ""chart_7"": 0.47250131448525007}",0,regular_grid,0.8116559382551789,512,369,0.08499534214092141,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.36765478795853085, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.08499534214092141, ""counterfactual_noop_mse"": 5676.3798828125, ""prediction_mse"": 3589.431640625}]",,,,,,
