task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_920022,synthetic/sample_920022,synthetic,synthetic_relation_augmented_qc,electric_vehicle_market,dashboard_aug_0284,4,donut;step_line;scatter;grouped_bar,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1,,,,,,,,,,[],,,,,,
synthetic_sample_002646,synthetic/sample_002646,synthetic,synthetic,cultural_events,dashboard_0172,4,area;stacked_bar;waterfall;histogram,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"In the first subplot, use a 5-point rolling mean. Use a logarithmic y-axis on every chart where the y-axis is numeric. Do not alter charts that are outside the requested scope.",1,1,1600x1000,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.5484327217598736,0.27972114128450914,0.8204218952674419,0.0,10164.4111328125,58.77552032470703,0.0,5898.060546875,16197.935546875,45.7679328918457,0.3386144182994281,0.8571428571428571,0.75,1.0,3,4,3,0.0,"[""chart_1"", ""chart_2"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.4228340983390808}",0,wide_top,0.19747632214444122,512,213,0.21750293427230047,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.140349911971831, ""counterfactual_noop_mse"": 3077.182861328125, ""prediction_mse"": 13434.0625}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.1530406396713615, ""counterfactual_noop_mse"": 7523.04296875, ""prediction_mse"": 17355.908203125}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5484327217598736, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_003208,real/sample_003208,real,real,uci,dashboard_0207,6,correlation_heatmap;density;donut;donut;choropleth_map;step_line,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"Show only 2000 through 2020 in each time-series subplot. Add a red vertical marker at 2008 labeled ""Event 2008"" to every time-series subplot. Keep unrelated panels as they are.",1,1,1500x1000,ok,0,1.0,1.0,0,0.24049535676874906,0.34243782015893176,0.15708788672223592,,,,,,,,,0.037282924831753175,0.6618741492577702,0.5323068163242364,0.9494149736038587,0.0,3439.160400390625,31.36368179321289,0.621880332116091,7308.720703125,2763.571044921875,31.317943572998047,0.27331855749114486,0.2857142857142857,0.16666666666666666,1.0,1,6,1,0.621880332116091,"[""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.16846370697021484, ""chart_2"": 0.7628657072782516, ""chart_3"": 0.7199748754501343, ""chart_4"": 0.4543735384941101, ""chart_5"": 0.22861820459365845, ""chart_6"": 0.621880332116091}",0,top_strip,0.09991987982878058,512,192,0.017801920572916668,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.6190042194819942, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.019134521484375, ""counterfactual_noop_mse"": 6800.32470703125, ""prediction_mse"": 2590.89501953125}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.06587142083586928, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.001007080078125, ""counterfactual_noop_mse"": 2560.03369140625, ""prediction_mse"": 2391.400634765625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6618741492577702, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920521,synthetic/sample_920521,synthetic,synthetic_relation_augmented_qc,cybersecurity,dashboard_aug_0367,5,treemap;violin;dual_axis_line_bar;sankey;pie,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight West in red in the 2 related subplots that show West, but do not change any plotted values or labels in the other subplots.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1,,,,,,,,,,[],,,,,,
synthetic_sample_900177,synthetic/sample_900177,synthetic,synthetic_augmented_qc,research_lab,dashboard_aug_0036,5,strip_plot;box;violin;density;ecdf,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label growth with growth (updated) wherever it appears.,1,1,1500x1000,ok,0,1.0,1.0,0,0.24487487069915903,0.2970325028280977,0.20220044441184554,,,,,,,,,0.04789445224993133,0.8536483412941935,0.5617942316094826,0.787907166576697,0.0,913.0855102539062,12.86816692352295,0.2970325028280977,5058.31884765625,3555.833740234375,10.714290618896484,0.13732631632818432,1.0,1.0,1.0,5,5,5,0.29726142721620985,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.039493273064240275, ""chart_2"": 0.34692549739858075, ""chart_3"": 0.40161681049048636, ""chart_4"": 0.3586836431692287, ""chart_5"": 0.3395879119585133}",0,regular_grid,0.26873855999999996,512,246,0.0691771468495935,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.2970325028280977, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0691771468495935, ""counterfactual_noop_mse"": 5058.31884765625, ""prediction_mse"": 3555.833740234375}]",,,,,,
synthetic_sample_910761,synthetic/sample_910761,synthetic,synthetic_augmented_qc,manufacturing_quality,dashboard_aug_0273,6,waterfall;sankey;stacked_horizontal_bar;multi_line;bubble;correlation_heatmap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series West from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900192,synthetic/sample_900192,synthetic,synthetic_augmented_qc,financial_risk,dashboard_aug_0039,6,gantt;line;step_line;area;funnel;multi_line,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label South with South (updated) wherever it appears.,1,1,1500x1000,ok,0,1.0,1.0,0,0.11685022962860063,0.11899916738534784,0.11509200782762563,,,,,,,,,0.019187798930602403,0.6903433954932722,0.345485142648493,0.6345537062926808,0.0,3566.47216796875,31.815725326538086,0.11899916738534784,8388.484375,7390.26171875,26.269105911254883,0.26645738649674366,1.0,1.0,1.0,6,6,6,0.15584720970368668,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.43657552223641877, ""chart_2"": 0.2768246841971764, ""chart_3"": 0.22168305178852485, ""chart_4"": 0.0, ""chart_5"": 0.0, ""chart_6"": 0.0}",0,regular_grid,0.26873855999999996,512,246,0.15273278709349594,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.11899916738534784, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.15273278709349594, ""counterfactual_noop_mse"": 8388.484375, ""prediction_mse"": 7390.26171875}]",,,,,,
synthetic_sample_910424,synthetic/sample_910424,synthetic,synthetic_augmented_qc,labor_market,dashboard_aug_0205,7,stacked_area;bubble;choropleth_map;heatmap;contour_density;radar;waterfall,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series priority from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900205,synthetic/sample_900205,synthetic,synthetic_augmented_qc,housing_market,dashboard_aug_0041,7,scatter;bubble;proportional_bar;lollipop;dot_plot;waterfall;stacked_horizontal_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,1,1500x1000,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.7207716169291041,0.4169820833957571,0.6708717403088568,0.0,5197.03564453125,34.21703338623047,0.0,8744.0595703125,11434.455078125,27.022605895996094,0.21794273990487736,1.0,1.0,1.0,7,7,7,0.060810678977900635,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.17983151220614635, ""chart_5"": 0.24584324063915805, ""chart_6"": 0.0, ""chart_7"": 0.0}",0,regular_grid,0.7350298527964532,512,369,0.14864392784552846,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14864392784552846, ""counterfactual_noop_mse"": 8744.0595703125, ""prediction_mse"": 11434.455078125}]",,,,,,
synthetic_sample_910467,synthetic/sample_910467,synthetic,synthetic_augmented_qc,marine_shipping,dashboard_aug_0214,7,waterfall;radar;contour_density;ecdf;heatmap;step_line;box,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series North from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
